"TOA5","Alpine_Meadow","CR3000","13614","CR3000.Std.32.05","CPU:Fool_Alpine_Meadow_Met_20240124.CR3","33024","Table3"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","SWin_Avg","SWin_Max","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","CNR4TK_Avg","SWnet_Avg","LWnet_Avg","Albedo_Avg","TOTALnet_Avg","TOTALnet_Max","LWinCo_Avg","LWoutCo_Avg","Tair_1_Avg","Tair_1_Max","RH_1","Tair_2_Avg","RH_2","WS_1_ms_S_WVT","WindDir_1_D1_WVT","WindDir_1_SD1_WVT","WS_2_ms_S_WVT","WindDir_2_D1_WVT","WindDir_2_SD1_WVT","Tskin_C","Tskin_C_Avg","Tskin_C_Max","SBT_C_Avg","PPT_mm_Tot","Tgrd_1_C_Avg","Tgrd_2_C_Avg","Tgrd_3_C_Avg","BP_mbar","DT_Std","DT","Q","TCDT","DBTCDT","IntTemp","IntRH","Pitch","Roll","SupVolt","ResFreq","Alert"
"TS","RN","Volts","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","%","Deg C","%","meters/second","Deg","Deg","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","mm","Deg C","Deg C","Deg C","mbar","","","","","","Deg C","%","degrees","degrees","volts","kHz","unitless"
"","","Min","Avg","Avg","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Avg","Avg","Avg","Max","Smp","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Smp","Avg","Max","Avg","Tot","Avg","Avg","Avg","Smp","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-14 06:00:00",9955,12.73,-9.62,0.092,1.872,0.033,-1.379,-0.903,-9.42,263.7,0.059,-0.476,0.949,-0.418,1.007,272.9,273.4,-9.55,-8.56,89.8,-9.32,87.7,2.65,197.4,60.77,2.505,186.7,60.99,-10.05,-10.03,-9.58,-9.38,0,0.114,0.301,0.935,642.3604,0,0,-10,228.6,171.4,0,0,0,0,0,0,0
"2025-03-14 07:00:00",9956,12.67,-8.93,3.957,14.02,3.687,-0.794,-0.171,-10.03,263.1,0.271,-0.622,7999,-0.352,0.1,271,271.6,-10.41,-10.19,89.3,-10.14,87.1,1.765,304.5,77.79,1.624,324.2,81.9,-10.49,-10.22,-10.03,-10.03,0,0.115,0.301,0.935,643.1798,0,0,-10.3,225,175,0,0,0,0,0,0,0
"2025-03-14 08:00:00",9957,12.69,-8.62,26.31,44.11,24.35,-1.942,-0.306,-10.23,262.9,1.961,-1.636,0.925,0.326,1.497,269,270.6,-10.76,-10.64,89.3,-10.47,87.1,1.902,330.9,52.22,1.846,338.4,49.48,-10.48,-10.52,-10.44,-10.3,0,0.114,0.301,0.934,643.6957,0,0,-9.9,223.4,176.6,0,0,0,0,0,0,0
"2025-03-14 09:00:00",9958,12.97,-8.4,88.4,181.1,81.6,-5.498,-1.614,-10.45,262.7,6.73,-3.884,0.925,2.846,8.18,264.5,268.4,-11.19,-10.7,87.3,-10.87,85,3.038,336.5,40.61,2.899,342.1,36.99,-11.49,-10.96,-10.48,-10.59,0,0.114,0.301,0.934,644.4853,0,0,-10,221,179,0,0,0,0,0,0,0
"2025-03-14 10:00:00",9959,14.62,-8.18,266.6,351.5,247.1,-16.07,-7.654,-9.64,263.5,19.44,-8.42,0.927,11.03,16.1,257.3,265.7,-11.99,-11.48,86.9,-11.51,84.4,2.292,336.6,56.9,2.241,345.3,54.55,-10.51,-11.11,-10.09,-10.46,0,0.115,0.301,0.934,645.3052,0,0,-6.9,219.7,180.3,0,0,0,0,0,0,0
"2025-03-14 11:00:00",9960,14.23,-7.781,387.9,672,345.5,-25.16,-11.79,-7.981,265.2,42.37,-13.37,0.893,29,77.16,255.2,268.5,-11.45,-11.17,86.8,-10.81,84,2.485,338.2,50.19,2.464,342.4,49.45,-10.33,-10.23,-9.28,-9.25,0,0.115,0.301,0.934,645.699,0,0,-7.2,219.7,180.3,0,0,0,0,0,0,0
"2025-03-14 12:00:00",9961,14.23,-7.272,388.1,860,340.7,-24.47,-12.48,-7.408,265.7,47.42,-11.99,0.88,35.43,120.7,258.3,270.3,-11.07,-10.81,87.1,-10.4,84.3,2.2,334.4,48.81,2.133,344.2,49.47,-9.65,-9.65,-8.64,-8.56,0,0.115,0.302,0.934,646.2752,0,0,-5.9,220.2,179.8,0,0,0,0,0,0,0
"2025-03-14 13:00:00",9962,14.19,-6.843,330.4,533.3,292.6,-21.88,-12.09,-8,265.1,37.77,-9.79,0.887,27.97,58.95,258.4,268.2,-11.29,-10.98,87.2,-10.67,84.4,2.283,332.9,40.46,2.201,338.5,40.47,-9.83,-10.16,-9.52,-9.05,0,0.114,0.301,0.933,646.3658,0,0,-6.6,219.1,180.9,0,0,0,0,0,0,0
"2025-03-14 14:00:00",9963,14.19,-6.591,337,497.1,298.2,-21,-9.51,-8.8,264.4,38.81,-11.49,0.886,27.33,60.83,255.9,267.4,-11.63,-11.29,87.3,-11.09,84.5,3.566,337.7,30.82,3.444,342.5,31.9,-10.6,-10.49,-9.83,-9.6,0,0.115,0.301,0.933,646.5474,0,0,-8.5,219.8,180.2,0,0,0,0,0,0,0
"2025-03-14 15:00:00",9964,14.19,-6.519,311.3,772.8,271.2,-21.69,-8.24,-9.3,263.9,40.04,-13.45,0.874,26.59,139.1,253.1,266.6,-11.86,-11.67,87.1,-11.34,84.5,3.263,333.5,29.56,3.135,342.1,29.97,-11.11,-10.81,-10.16,-10.06,0,0.115,0.301,0.933,646.6085,0,0,-9.1,220.3,179.7,0,0,0,0,0,0,0
"2025-03-14 16:00:00",9965,14.19,-6.538,181.6,360.6,160.7,-12.72,-4.945,-10.75,262.4,20.88,-7.778,0.888,13.1,37.67,256.1,263.9,-12.37,-11.94,87,-11.94,84.6,3.432,335.1,29.81,3.304,336.8,26.32,-12.09,-11.72,-10.92,-11.15,0,0.115,0.301,0.933,646.7298,0,0,-11.3,220,180,0,0,0,0,0,0,0
"2025-03-14 17:00:00",9966,14.19,-6.728,107.3,174,95.1,-10.65,-3.082,-11.89,261.3,12.27,-7.566,0.887,4.702,15.83,253.5,261.1,-12.97,-12.72,86.9,-12.61,84.6,3.081,334,30.85,2.975,342.1,27.3,-12.55,-12.47,-12.02,-12.1,0,0.115,0.301,0.933,646.8823,0,0,-11.9,220.4,179.6,0,0,0,0,0,0,0
"2025-03-14 18:00:00",9967,14.06,-6.937,31.16,78.78,28.4,-16.72,-3.452,-12.92,260.2,2.757,-13.26,0.935,-10.51,2.325,243.3,256.6,-13.38,-12.94,86.2,-13.08,84.1,2.502,337,31.73,2.426,341.4,30.1,-14.79,-13.5,-12.53,-12.92,0,0.115,0.301,0.933,646.7914,0,0,-13.9,220,180,0,0,0,0,0,0,0
"2025-03-14 19:00:00",9968,13.88,-7.184,0.556,6.1,1.463,-21.07,-4.156,-14.25,258.9,-0.908,-16.91,"NAN",-17.82,-5.653,233.7,250.6,-14.33,-13.97,86,-14.11,84,2.104,339.5,24.49,2.07,345.4,24.43,-14.45,-14.85,-14.43,-14.16,0,0.115,0.301,0.933,647.0353,0,0,-14.4,220,180,0,0,0,0,0,0,0
"2025-03-14 20:00:00",9969,13.75,-7.472,-0.446,-0.097,0.079,-9.86,-1.815,-14.48,258.7,-0.524,-8.05,-0.579,-8.57,-4.307,244,252,-14.62,-14.41,85.6,-14.38,83.6,1.69,335.4,23.85,1.637,338.7,21.88,-14.77,-14.79,-14.44,-14.43,0,0.115,0.302,0.933,647.1578,0,0,-14.7,220.3,179.7,0,0,0,0,0,0,0
"2025-03-14 21:00:00",9970,13.63,-7.68,-0.093,0.049,0.118,-3.97,-0.36,-14.51,258.6,-0.212,-3.61,"NAN",-3.822,-1.884,249.8,253.4,-14.75,-14.64,85.7,-14.52,83.7,2.403,340.3,16.53,2.316,343.4,19.43,-14.56,-14.64,-14.54,-14.52,0,0.115,0.302,0.933,647.4008,0,0,-14.5,219.1,180.9,0,0,0,0,0,0,0
"2025-03-14 22:00:00",9971,13.53,-7.804,-0.181,0.194,0.189,-5.263,-0.787,-14.4,258.7,-0.37,-4.475,"NAN",-4.846,-1.42,248.9,253.4,-14.66,-14.55,85.9,-14.4,83.9,2.266,334.2,22.17,2.176,339.8,22.73,-14.58,-14.63,-14.46,-14.41,0,0.115,0.302,0.933,647.3404,0,0,-14.4,218,182,0,0,0,0,0,0,0
"2025-03-14 23:00:00",9972,13.42,-7.88,-0.215,0.146,0.216,-4.827,-0.798,-14.22,258.9,-0.431,-4.029,"NAN",-4.46,-2.326,250.1,254.1,-14.46,-14.35,86,-14.21,83.9,1.741,329.7,37.74,1.646,334.3,40.36,-14.44,-14.47,-14.36,-14.21,0,0.116,0.302,0.933,647.28,0,0,-14.3,218.1,181.9,0,0,0,0,0,0,0
"2025-03-15 00:00:00",9973,13.33,-7.938,-0.479,-0.024,0.22,-7.623,-1.385,-14.31,258.8,-0.699,-6.238,-1.437,-6.937,-2.958,246.9,253.1,-14.48,-14.39,85.9,-14.25,83.8,1.758,328.7,49.62,1.65,340.4,53.63,-14.71,-14.7,-14.41,-14.27,0,0.116,0.302,0.933,647.0976,0,0,-14.6,218.2,181.8,0,0,0,0,0,0,0
"2025-03-15 01:00:00",9974,13.23,-7.999,-0.347,-0.122,0.272,-5.935,-1.102,-14.44,258.7,-0.619,-4.833,-0.977,-5.451,-2.888,248.1,252.9,-14.6,-14.55,85.8,-14.35,83.8,1.025,338.7,77.34,1.013,2.539,74.47,-14.66,-14.76,-14.56,-14.38,0,0.116,0.302,0.933,647.3409,0,0,-14.5,218.2,181.8,0,0,0,0,0,0,0
"2025-03-15 02:00:00",9975,13.13,-8.03,-0.27,-0.024,0.177,-3.996,-0.67,-14.43,258.7,-0.448,-3.326,-1.506,-3.774,-2.096,250.1,253.4,-14.64,-14.55,85.7,-14.38,83.7,1.662,336.2,43.42,1.624,341.9,37.36,-14.63,-14.67,-14.54,-14.4,0,0.116,0.302,0.932,647.2806,0,0,-14.6,218.2,181.8,0,0,0,0,0,0,0
"2025-03-15 03:00:00",9976,13.03,-8.08,-0.506,-0.049,0.134,-6.049,-0.995,-14.6,258.5,-0.641,-5.054,-0.648,-5.695,-1.8,247.3,252.4,-14.79,-14.65,85.5,-14.55,83.4,2.214,336.4,25.53,2.128,342,23.81,-15.35,-14.98,-14.58,-14.58,0,0.116,0.302,0.932,647.1287,0,0,-14.9,217.6,182.4,0,0,0,0,0,0,0
"2025-03-15 04:00:00",9977,12.94,-8.13,-0.717,0,0.298,-7.863,-1.375,-14.87,258.3,-1.016,-6.487,"INF",-7.503,-2.225,244.5,250.9,-14.98,-14.87,85.4,-14.74,83.3,2.045,334.7,21.91,1.955,339.1,23.22,-15.75,-15.44,-14.97,-14.81,0,0.116,0.302,0.932,647.2805,0,0,-15.1,217.7,182.3,0,0,0,0,0,0,0
"2025-03-15 05:00:00",9978,12.83,-8.17,-0.736,0.049,0.396,-6.815,-1.215,-15.12,258,-1.131,-5.6,"INF",-6.731,-2.911,244.5,250.1,-15.21,-15.07,85.3,-14.98,83.3,1.768,343.3,16.8,1.694,346.2,17.17,-15.72,-15.75,-15.35,-15.07,0,0.116,0.302,0.932,647.4318,0,0,-15.1,217.2,182.8,0,0,0,0,0,0,0
"2025-03-15 06:00:00",9979,12.76,-8.24,-1.851,-0.462,0.64,-11.33,-2.53,-15.75,257.4,-2.491,-8.8,-0.496,-11.3,-4.866,237.6,246.4,-15.5,-15.15,84.8,-15.29,82.8,1.037,335.9,36.98,0.995,343.2,34.44,-17.52,-17.15,-15.5,-15.55,0,0.116,0.302,0.932,647.7676,0,0,-16.3,217.3,182.7,0,0,0,0,0,0,0
"2025-03-15 07:00:00",9980,12.72,-8.37,13.62,36.94,14.6,-8.25,-1.792,-15.9,257.2,-0.977,-6.453,1.95,-7.431,-1.671,240.1,246.5,-15.81,-15.42,85.3,-15.62,83.1,0.775,332.2,49.25,0.754,345.7,47.31,-16.49,-17.02,-16.03,-15.79,0,0.117,0.302,0.932,648.2842,0,0,-15.1,217.5,182.5,0,0,0,0,0,0,0
"2025-03-15 08:00:00",9981,12.76,-8.46,108,209.9,97.3,-15.36,-3.681,-14.74,258.4,10.72,-11.68,0.908,-0.956,15.04,237.5,249.1,-15.18,-14.58,85.5,-14.87,83.2,0.745,329.9,90.9,0.709,357.7,85.3,-15.49,-16.89,-15.49,-14.68,0,0.117,0.302,0.931,648.6492,0,0,-12.9,217.6,182.4,0,0,0,0,0,0,0
"2025-03-15 09:00:00",9982,13.5,-8.4,257.4,377.8,228.2,-20.84,-5.909,-11.67,261.5,29.19,-14.94,0.887,14.25,34.38,244.2,259.2,-13.52,-12.3,86.6,-13.01,83.6,1.121,335.3,48.69,1.074,342.8,46.28,-11.35,-13.79,-11.33,-11.94,0,0.117,0.302,0.931,649.0136,0,0,-9,218.5,181.5,0,0,0,0,0,0,0
"2025-03-15 10:00:00",9983,14.2,-8.08,351.5,669.9,310,-38.3,-13.74,-9.09,264.1,41.47,-24.56,0.891,16.91,78.77,237.4,261.9,-12.03,-11.77,87.1,-11.46,83.8,1.709,328.9,35.44,1.677,336.5,39.24,-10.07,-11.09,-9.73,-9.44,0,0.116,0.302,0.931,649.3157,0,0,-6.4,218.6,181.4,0,0,0,0,0,0,0
"2025-03-15 11:00:00",9984,14.19,-7.573,522.7,902,435.1,-51.38,-18.69,-6.81,266.3,87.6,-32.69,0.841,54.94,149.3,233.9,266.6,-11.06,-10.58,87.2,-10.31,83.9,2.126,330.3,33.09,2.038,339,36.78,-9.99,-9.66,-8.43,-7.747,0,0.116,0.302,0.932,649.5883,0,0,-6.7,218.7,181.3,0,0,0,0,0,0,0
"2025-03-15 12:00:00",9985,14.16,-6.97,490,748.4,426.4,-36.1,-17.2,-6.62,266.5,63.66,-18.9,0.872,44.76,82.7,250.1,269,-10.73,-10.07,87.9,-10.04,84.4,2.019,332.3,37.31,1.956,336.7,39.8,-9.05,-9.33,-8.6,-7.674,0,0.117,0.302,0.931,649.8599,0,0,-4.3,219.1,180.9,0,0,0,0,0,0,0
"2025-03-15 13:00:00",9986,14.16,-6.445,443.1,621.2,387.7,-35.01,-18.06,-6.509,266.6,55.41,-16.95,0.876,38.46,66.31,251.6,268.6,-10.56,-10.33,86.9,-9.86,83.3,1.647,324.6,56.26,1.579,329.1,58.35,-10.01,-9.51,-8.89,-7.684,0,0.116,0.303,0.931,649.9801,0,0,-5.1,219.2,180.8,0,0,0,0,0,0,0
"2025-03-15 14:00:00",9987,14.16,-6.063,449.1,626.8,391.2,-29.83,-12.98,-7.712,265.4,57.89,-16.85,0.872,41.04,83,251.6,268.5,-10.99,-10.58,88.4,-10.48,85,2.855,330.9,28.47,2.733,337.9,30.48,-9.08,-9.93,-9.02,-8.67,0,0.116,0.302,0.931,650.1617,0,0,-5.8,218.7,181.3,0,0,0,0,0,0,0
"2025-03-15 15:00:00",9988,14.16,-5.75,368.1,672.1,316.7,-27.95,-12.07,-7.61,265.5,51.38,-15.88,0.865,35.5,92,254,269.8,-10.7,-10.39,87.6,-10.22,84.5,2.445,335.6,31.66,2.335,346.3,34.34,-10.5,-9.64,-8.38,-8.38,0,0.117,0.302,0.931,650.495,0,0,-8,217.8,182.2,0,0,0,0,0,0,0
"2025-03-15 16:00:00",9989,14.16,-5.573,248.5,685.4,213.1,-31.82,-10.52,-9.23,263.9,35.37,-21.3,0.864,14.07,111.3,243.3,264.6,-11.24,-11.01,87.3,-10.83,84.5,1.984,339.3,47.81,1.942,343.9,45.88,-11.55,-10.98,-9.59,-9.76,0,0.117,0.303,0.931,650.9812,0,0,-9.1,217.3,182.7,0,0,0,0,0,0,0
"2025-03-15 17:00:00",9990,14.16,-5.639,120,628.7,104.3,-16.7,-6.145,-10.84,262.3,15.7,-10.56,0.893,5.14,120.5,251.8,262.3,-12.01,-11.32,87,-11.62,84.5,1.978,338.1,55.54,1.935,348,52.7,-12.66,-11.93,-10.71,-11.12,0,0.117,0.302,0.931,651.7411,0,0,-12,216,184,0,0,0,0,0,0,0
"2025-03-15 18:00:00",9991,13.95,-5.842,20.75,75.42,19.09,-4.7,-0.833,-12.7,260.4,1.656,-3.867,0.938,-2.211,0.446,256.2,260.1,-13.09,-12.84,86.8,-12.8,84.6,2.302,339.8,31.27,2.215,346.8,32.83,-13.31,-12.93,-12.65,-12.75,0,0.117,0.302,0.931,652.3181,0,0,-13,213.8,186.2,0,0,0,0,0,0,0
"2025-03-15 19:00:00",9992,13.79,-6.117,0.458,3.766,0.719,-5.349,-0.627,-13.57,259.6,-0.261,-4.722,0.605,-4.983,-1.897,252.1,256.8,-13.75,-13.33,86.2,-13.5,84.1,2.263,346.2,46.11,2.234,352.2,41.5,-14.09,-13.77,-13.3,-13.58,0,0.117,0.302,0.93,653.0181,0,0,-13.9,212.7,187.3,0,0,0,0,0,0,0
"2025-03-15 20:00:00",9993,13.67,-6.384,-0.241,0.097,0.086,-4.072,-0.367,-13.95,259.2,-0.327,-3.705,"NAN",-4.032,-1.857,251.9,255.6,-14.17,-13.98,86.1,-13.92,84,1.543,331.5,72.86,1.527,354.4,70.18,-14.18,-14.1,-13.92,-13.95,0,0.117,0.303,0.93,653.4747,0,0,-14.1,212.1,187.9,0,0,0,0,0,0,0
"2025-03-15 21:00:00",9994,13.56,-6.609,-0.335,0.073,0.115,-5.034,-0.539,-14.17,259,-0.45,-4.495,"NAN",-4.944,-1.558,250,254.5,-14.37,-14.2,86,-14.13,83.9,1.807,339.9,70.57,1.785,349.6,74.97,-14.32,-14.36,-14.08,-14.14,0,0.117,0.303,0.93,654.0222,0,0,-14.2,211.8,188.2,0,0,0,0,0,0,0
"2025-03-15 22:00:00",9995,13.46,-6.762,-0.134,0.17,0.217,-3.466,-0.359,-14.2,258.9,-0.352,-3.107,"NAN",-3.459,-1.623,251.5,254.6,-14.45,-14.36,86.1,-14.21,84,1.718,337.2,65.98,1.678,344.1,61.88,-14.15,-14.36,-14.14,-14.19,0,0.117,0.303,0.93,653.9923,0,0,-14,211.7,188.3,0,0,0,0,0,0,0
"2025-03-15 23:00:00",9996,13.35,-6.885,-0.254,0.194,0.092,-3.238,-0.314,-14.14,259,-0.345,-2.924,"NAN",-3.269,-1.257,252,254.9,-14.38,-14.26,85.9,-14.12,83.8,1.907,346.3,73.01,1.925,2.297,68.66,-14.48,-14.3,-14.14,-14.12,0,0.117,0.303,0.93,653.6885,0,0,-14.4,211.3,188.7,0,0,0,0,0,0,0
"2025-03-16 00:00:00",9997,13.26,-6.999,-0.303,0.194,0.152,-4.327,-0.391,-14.35,258.8,-0.455,-3.937,"NAN",-4.392,-1.616,250,253.9,-14.59,-14.4,85.9,-14.33,83.8,1.902,351,94,1.868,24.09,86.3,-14.45,-14.55,-14.36,-14.34,0,0.117,0.303,0.93,653.9013,0,0,-14.5,210.8,189.2,0,0,0,0,0,0,0
"2025-03-16 01:00:00",9998,13.17,-7.104,-0.176,0.122,0.131,-2.515,-0.202,-14.25,258.9,-0.307,-2.314,"NAN",-2.62,-1.094,252.2,254.6,-14.5,-14.38,85.9,-14.27,83.8,1.529,330.5,89.8,1.49,340.6,89.3,-14.57,-14.39,-14.26,-14.24,0,0.117,0.303,0.93,654.327,0,0,-14.4,210.3,189.7,0,0,0,0,0,0,0
"2025-03-16 02:00:00",9999,13.09,-7.194,-1.28,-0.267,0.409,-16.57,-1.857,-14.57,258.6,-1.689,-14.71,-0.428,-16.4,-3.443,236.9,251.6,-14.64,-14.44,85.7,-14.4,83.5,2.09,300.7,96.4,1.988,70.55,97.6,-15.51,-15.16,-14.56,-14.46,0,0.117,0.303,0.929,653.9321,0,0,-15.1,210.4,189.6,0,0,0,0,0,0,0
"2025-03-16 03:00:00",10000,13.01,-7.303,-1.389,0.17,0.839,-26.27,-2.991,-14.92,258.2,-2.228,-23.28,-0.691,-25.51,-5.696,225.9,249.1,-14.92,-14.84,85.8,-14.69,83.6,2.245,229.5,97.6,2.1,240.7,100.5,-14.86,-15.66,-14.86,-14.72,0,0.117,0.303,0.929,654.2063,0,0,-14.9,210.9,189.1,0,0,0,0,0,0,0
"2025-03-16 04:00:00",10001,12.93,-7.415,-0.318,0.194,0.282,-8.58,-0.825,-14.5,258.7,-0.6,-7.759,-0.891,-8.36,-4.677,245.2,252.9,-14.75,-14.65,85.8,-14.51,83.6,2.519,327.4,86.6,2.365,347.2,87.1,-14.68,-14.73,-14.62,-14.44,0,0.117,0.303,0.929,655.2701,0,0,-14.6,211.1,188.9,0,0,0,0,0,0,0
"2025-03-16 05:00:00",10002,12.85,-7.528,-0.313,-0.17,0.137,-6.124,-0.639,-14.52,258.6,-0.45,-5.485,-0.495,-5.935,-4.297,247.6,253,-14.73,-14.66,85.6,-14.5,83.4,2.165,327.6,73.6,2.115,348.9,70.25,-14.92,-14.71,-14.62,-14.48,0,0.118,0.303,0.929,655.9388,0,0,-14.8,211.6,188.4,0,0,0,0,0,0,0
"2025-03-16 06:00:00",10003,12.78,-7.623,-0.313,0.17,0.254,-8.14,-0.97,-14.66,258.5,-0.567,-7.174,"INF",-7.74,-5.081,245,252.2,-14.87,-14.8,85.7,-14.61,83.5,1.96,333.4,59.2,1.906,346.4,59.18,-14.77,-14.88,-14.75,-14.6,0,0.118,0.303,0.929,656.5468,0,0,-14.8,211.9,188.1,0,0,0,0,0,0,0
"2025-03-16 07:00:00",10004,12.76,-7.695,18.58,95.7,17.5,-17.33,-2.661,-14.48,258.7,1.081,-14.66,1.16,-13.58,-6.004,236.5,251.2,-14.74,-14.54,85.8,-14.49,83.6,1.386,290.1,89,1.351,338.7,93.8,-15.07,-14.97,-14.75,-14.43,0,0.118,0.303,0.929,657.0941,0,0,-14.1,212.3,187.7,0,0,0,0,0,0,0
"2025-03-16 08:00:00",10005,13.02,-7.728,205.9,339,165.7,-52.3,-11.31,-12.63,260.5,40.23,-40.99,0.804,-0.762,30.72,208.9,249.9,-13.77,-12.77,86.2,-13.37,83.4,2.092,189.7,41.79,1.969,179.3,40.21,-12.29,-14.2,-12.23,-12.8,0,0.118,0.303,0.929,658.0965,0,0,-9.7,212.8,187.2,0,0,0,0,0,0,0
"2025-03-16 09:00:00",10006,14.59,-7.648,251.2,507.3,219.5,-28.56,-11.13,-9.65,263.5,31.63,-17.42,0.875,14.2,51.97,244.8,262.2,-11.95,-10.97,87.1,-11.35,84.4,1.246,215,79.05,1.168,197.8,83.6,-10.85,-11.43,-10.25,-10.3,0,0.118,0.303,0.929,659.0688,0,0,-7.1,213.6,186.4,0,0,0,0,0,0,0
"2025-03-16 10:00:00",10007,14.16,-7.44,532.9,935,443.9,-86.2,-23.59,-5.887,267.3,89.1,-62.57,0.839,26.5,123,203.2,265.8,-9.74,-8.58,87.6,-8.83,83.3,1.386,217,84.4,1.328,206.5,86.8,-7.237,-9.44,-6.117,-7.019,0,0.118,0.303,0.929,659.7359,0,0,-2.9,214.5,185.5,0,0,0,0,0,0,0
"2025-03-16 11:00:00",10008,14.16,-6.994,813,1046,652.7,-103.8,-27.82,-1.044,272.1,160.6,-75.98,0.805,84.7,152.1,207.1,283,-7.291,-6.372,89.4,-5.972,83.8,1.905,210.5,56.28,1.772,199.8,59.8,-4.992,-5.307,-4.076,-2.666,0,0.118,0.304,0.928,659.9477,0,0,0,214.9,185.1,0,0,0,0,0,0,0
"2025-03-16 12:00:00",10009,14.14,-6.338,628.6,1268,507.5,-78.35,-27.71,-0.386,272.8,121.1,-50.64,0.814,70.49,214.3,235.5,286.2,-6.339,-6.031,88.5,-5.142,84.2,1.843,190.4,55.61,1.701,189.2,56.6,-5.56,-4.629,-2.738,-1.731,0.508,0.118,0.303,0.929,659.8846,0,0,-0.2,214.9,185.1,0,0,0,0,0,0,0
"2025-03-16 13:00:00",10010,14.13,-5.809,700.3,1294,566.3,-66.82,-27.34,0.974,274.1,133.9,-39.48,0.82,94.5,226.7,253.6,293,-5.615,-3.394,91.5,-4.588,83.6,1.313,244.1,81,1.239,233.2,88,-0.549,-3.215,0.702,-0.835,2.032,0.118,0.304,0.929,660.0963,0,0,7.1,215.4,184.6,0,0,0,0,0,0,0
"2025-03-16 14:00:00",10011,14.14,-5.276,892,1184,674.1,-129.9,-37.19,3.797,276.9,217.7,-92.7,0.757,125,201.8,203.7,296.4,-3.895,-3.188,89.4,-2.836,82.5,1.831,215.5,82.9,1.736,201.6,87.3,-2.947,-1.986,0.686,1.797,0.508,0.119,0.304,0.928,659.7602,0,0,5.2,215.2,184.8,0,0,0,0,0,0,0
"2025-03-16 15:00:00",10012,14.11,-4.799,769.3,878,566,-126.4,-31.31,1.56,274.7,203.3,-95.1,0.736,108.2,138.9,196.5,291.6,-5.177,-4.501,91.6,-4.314,87.1,2.904,202.1,72.26,2.764,189.5,70.74,-4.311,-3.45,-2.121,-0.107,0,0.118,0.303,0.928,659.3643,0,0,2.1,214.4,185.6,0,0,0,0,0,0,0
"2025-03-16 16:00:00",10013,14.11,-4.503,464.1,697,335.5,-117.8,-26.9,-1.228,271.9,128.6,-90.9,0.751,37.64,96.3,192.3,283.2,-6.02,-5.42,89.8,-5.464,86.9,3.268,184.1,59.21,3.051,176.3,59.09,-8.38,-5.645,-3.987,-2.41,0,0.118,0.304,0.928,660.2444,0,0,-4.8,214.7,185.3,0,0,0,0,0,0,0
"2025-03-16 17:00:00",10014,14.13,-4.539,251.3,510.7,167.2,-106.5,-24.27,-3.831,269.3,84,-82.2,0.69,1.798,81.8,191.8,274.1,-6.64,-6.088,87.4,-6.406,85.2,2.885,205.4,69.02,2.722,190.1,72.92,-8.36,-7.339,-5.821,-4.143,0,0.118,0.304,0.927,660.7303,0,0,-2.7,215.1,184.9,0,0,0,0,0,0,0
"2025-03-16 18:00:00",10015,14.07,-4.765,52.1,257.6,35.18,-107.1,-25.6,-5.789,267.4,16.92,-81.5,1.027,-64.61,57.74,182.6,264.1,-7.126,-6.619,81.6,-6.844,83.2,2.271,193.5,68.46,2.17,184.1,62.86,-9.78,-9.28,-8.05,-5.557,0,0.118,0.303,0.927,661.491,0,0,-6.5,215.4,184.6,0,0,0,0,0,0,0
"2025-03-16 19:00:00",10016,13.87,-5.087,-2.564,5.345,2.834,-102.8,-25.38,-7.473,265.7,-5.399,-77.43,0.237,-82.8,-77.73,179.7,257.1,-7.891,-7.476,75.34,-7.663,81.9,1.962,185.1,60.43,1.84,170.4,60.75,-11.4,-10.72,-9.67,-6.887,0,0.119,0.303,0.927,662.1296,0,0,-7.7,215.2,184.8,0,0,0,0,0,0,0
"2025-03-16 20:00:00",10017,13.74,-5.436,-4.185,-2.624,1.442,-103.9,-26.59,-7.612,265.5,-5.626,-77.35,-0.38,-83,-78.39,178,255.3,-7.928,-7.678,66.94,-7.843,80.3,1.815,201,71.84,1.703,173.1,76.33,-11.45,-10.96,-10.26,-6.959,0,0.119,0.304,0.928,662.5261,0,0,-7.8,215.3,184.7,0,0,0,0,0,0,0
"2025-03-16 21:00:00",10018,13.64,-5.734,-4.065,-2.721,1.167,-100.8,-24.7,-8.02,265.1,-5.232,-76.11,-0.304,-81.3,-78.68,179.3,255.5,-8.03,-7.76,68.35,-8.07,75.4,2.71,178.1,43.48,2.541,172,42.92,-11.17,-11.21,-10.48,-7.483,0,0.119,0.304,0.928,662.2532,0,0,-8.2,215.5,184.5,0,0,0,0,0,0,0
